Trial,ButtonPressTimeinOverallExp,squareStartTime,squareStartFrame,flash_circleStartTime,flash_circleStartFrame,flash_circleEndTime,flash_circleEndFrame,lilsquareStartTime,lilsquareStartFrame,lilsquareEndTime,lilsquareEndFrame,lilafterflash,ButtonPressTime,Key,false_presses,Acc,Opacity,FlashSide,CorrSide,SquareAbsent,wmarith_probeStartTime,wmarith_probeStartFrame,ButtonPressTime_wmarith,Key_wmarith,false_presses_wmarith,Acc_wmarith,PenultimateAbsent,Corr_wmarith_choice,frameRate,session,participant
382,2105.249872,1.145160079,69,1.82886226,110,1.862766225,112,2.295508409,138,2.328858847,140,8,2.346025584,right,2,1,0.058438447,1,1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
383,2107.617786,1.060761694,64,1.76052754,106,1.794114066,108,2.843567423,171,2.876991247,173,45,2.977531804,left,4,1,0.058438447,-1,-1,right,0.496270945,30,0.946782887,d,0,1,bottom,FALSE,60.08401695,4,714
384,2111.58328,1.09367864,66,1.593372579,96,1.62663427,98,2.077133696,125,2.110659352,127,9,2.110659352,right,2,1,0.058438447,1,1,left,0.495863053,30,0.896425568,d,0,1,right,FALSE,60.08401695,4,714
385,2114.633483,1.129075365,68,1.545127539,93,1.579022402,95,2.061591132,124,2.110659352,127,11,2.061591132,down,1,1,0.058438447,0,0,left,0.496419425,30,1.013311958,s,0,1,left,TRUE,60.08401695,4,714
386,2117.750938,1.126245721,68,1.82705263,110,1.860802427,112,2.727007005,164,2.761201672,166,34,2.761201672,down,4,0,0.058438447,0,-1,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
387,2120.533668,1.143008548,69,1.793791507,108,1.827104399,110,2.15978958,130,2.193607643,132,2,2.293854654,left,1,1,0.058438447,-1,-1,bottom,0.495210539,30,1.045655466,d,0,1,right,FALSE,60.08401695,4,714
388,2123.914722,0.998324627,60,1.747959118,105,1.780905077,107,2.747286124,165,2.780154146,167,40,2.897549689,right,4,1,0.058438447,1,1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
389,2126.830705,1.181927253,71,1.948739289,117,1.982045923,119,2.44830466,147,2.481891186,149,10,2.549175739,left,1,1,0.058438447,-1,-1,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
390,2129.400656,1.011310613,61,1.711585614,103,1.744590737,105,2.127774889,128,2.161396117,130,5,2.211202753,right,2,1,0.058438447,1,1,bottom,0.497916167,30,0.865131658,d,0,1,right,FALSE,60.08401695,4,714
391,2132.518311,1.126702537,68,1.793165732,108,1.826284632,110,2.776066123,167,2.809353983,169,39,2.893031019,left,4,0,0.058438447,-1,1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
392,2135.431608,1.030853592,62,1.797847672,108,1.831690198,110,2.381159483,143,2.809353983,169,15,2.381159483,down,1,1,0.058438447,0,0,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
393,2137.834351,1.144631583,69,1.678010465,101,1.710668567,103,2.328523203,140,2.361658602,142,19,2.445018199,down,2,1,0.047713447,0,0,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
394,2140.301982,1.17657175,71,1.859673755,112,1.892698789,114,2.626724723,158,2.659931233,160,26,2.826517307,left,4,1,0.047713447,-1,-1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
395,2143.149279,1.195863281,72,1.696008916,102,1.729373576,104,2.745854804,165,2.779631907,167,43,2.779631907,left,4,1,0.047713447,-1,-1,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
396,2145.951698,1.010720678,61,1.543503366,93,1.576878835,95,2.443475377,147,2.476755273,149,34,2.560248558,down,4,1,0.047713447,0,0,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
397,2148.531908,1.013532118,61,1.680450991,101,1.713348026,103,2.647028873,159,2.68070187,161,38,2.731039277,right,3,1,0.047713447,1,1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
398,2151.284242,1.060630281,64,1.677765844,101,1.710406311,103,2.510333265,151,2.544062582,153,30,2.544062582,left,2,0,0.047713447,-1,0,right,0.497523634,30,0.91513399,d,0,1,bottom,FALSE,60.08401695,4,714
399,2154.783314,1.028914825,62,1.578925691,95,1.611873357,97,2.661856347,160,2.695539584,162,45,2.861731419,left,5,1,0.047713447,-1,-1,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
400,2157.666564,1.012047891,61,1.678644206,101,1.712276811,103,2.028807306,122,2.062288018,124,1,2.096389956,right,0,0,0.047713447,1,-1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
401,2162.596187,1.030332492,62,1.814168475,109,1.846964817,111,2.696667687,162,2.729889556,164,33,2.764266266,down,4,0,0.047713447,0,1,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
402,2165.383469,1.12854118,68,1.894826427,114,1.928665539,116,2.244949705,135,2.278989634,137,1,2.39566838,left,2,1,0,-1,-1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
403,2167.800597,1.044250884,63,1.52776226,92,1.561855664,94,2.611287972,157,2.278989634,137,45,2.611287972,left,5,1,0,-1,-1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
404,2170.433683,1.14488872,69,1.743958134,105,1.777970757,107,2.560726423,154,2.278989634,137,29,2.577618388,left,2,1,0.047713447,-1,-1,right,0.498901479,30,0.966090346,d,0,1,bottom,FALSE,60.08401695,4,714
405,2174.017546,0.994343556,60,1.644269202,99,1.677148601,101,2.110959724,127,2.144377291,129,8,2.195194269,left,2,1,0.047713447,-1,-1,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
406,2176.235683,1.176529083,71,1.926049796,116,1.959341069,118,2.70910299,163,2.742896022,165,27,2.87664707,left,4,1,0,-1,-1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
407,2179.133,1.062087201,64,1.711790982,103,1.745885524,105,2.779699036,167,2.81225929,169,44,2.879984162,right,5,0,0.047713447,1,0,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
408,2182.034132,1.144282286,69,1.694108264,102,1.728034415,104,2.26060434,136,2.294090742,138,14,2.377944702,right,2,1,0.047713447,1,1,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
409,2184.432578,1.113173264,67,1.512486503,91,1.545644088,93,2.196563581,132,2.22997944,134,21,2.313567161,right,3,1,0.047713447,1,1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
410,2186.765826,0.996451282,60,1.679418461,101,1.713197271,103,2.662567456,160,2.696231351,162,39,2.779611996,left,5,1,0.047713447,-1,-1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
411,2189.566598,1.077996129,65,1.661282909,100,1.695018483,102,2.445018199,147,2.47754375,149,27,2.711897933,left,3,0,0.047713447,-1,0,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
412,2192.300086,1.194005864,72,1.677523498,101,1.710967802,103,2.761119752,166,2.793950796,168,45,2.81121652,left,5,1,0.045238447,-1,-1,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
413,2195.131699,1.013614606,61,1.5801323,95,1.613286472,97,2.680448715,161,2.713480576,163,46,2.747244595,left,5,0,0.045238447,-1,1,bottom,0.497417253,30,1.080094754,d,0,1,right,FALSE,60.08401695,4,714
414,2198.99797,1.048131832,63,1.64741401,99,1.681152998,101,2.730887953,164,2.764960309,166,45,2.881054808,right,5,1,0.045238447,1,1,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
415,2201.900039,1.195337629,72,1.894886729,114,1.928385646,116,2.711925239,163,2.744951411,165,29,2.796005047,right,2,1,0.045238447,1,1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
416,2204.719749,1.191548841,72,1.72487823,104,1.758713359,106,2.692113177,162,2.724754212,164,38,2.808855638,down,3,1,0.045238447,0,0,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
417,2207.549948,1.112425746,67,1.561836891,94,1.59490061,96,2.194577027,132,2.229235905,134,18,2.229235905,down,2,1,0.045238447,0,0,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
418,2209.801648,1.009283669,61,1.709784517,103,1.742389713,105,2.492256309,150,2.525987332,152,27,2.659911891,right,4,1,0.045238447,1,1,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
419,2212.483329,1.061121231,64,1.511179201,91,1.544492661,93,2.278615875,137,2.311225053,139,26,2.32877522,right,3,0,0.045238447,1,0,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
420,2214.833719,1.060765676,64,1.593851013,96,1.628122479,98,1.993982312,120,2.311225053,139,4,2.011150187,right,1,1,0.045238447,1,1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
421,2216.867059,1.077736148,65,1.744843323,105,1.777805211,107,2.477766754,149,2.511254294,151,24,2.64519535,left,4,1,0.045238447,-1,-1,bottom,0.496257861,30,0.997122569,s,0,1,bottom,TRUE,60.08401695,4,714
422,2220.550652,1.110812382,67,1.777242581,107,1.810496877,109,2.710894416,163,2.743620784,165,36,2.760770455,down,3,1,0,0,0,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
423,2223.335176,1.092919745,66,1.675919805,101,1.708695667,103,2.359559977,142,2.392512763,144,21,2.609542626,left,1,1,0.045238447,-1,-1,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
424,2225.966864,1.094704913,66,1.627934746,98,1.661330695,100,2.361312718,142,2.394912329,144,24,2.561711167,right,4,1,0.045238447,1,1,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
425,2228.550475,1.010958472,61,1.744768799,105,1.77727387,107,2.244937758,135,2.278000908,137,10,2.345097729,down,2,1,0.045238447,0,0,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
426,2230.91891,1.092382715,66,1.67507899,101,1.708444788,103,2.77536241,167,2.278000908,137,46,2.793088932,right,5,1,0.045238447,1,1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
427,2233.735246,1.076125628,65,1.842008672,111,1.875455252,113,2.176025618,131,2.20973161,133,0,2.20973161,right,1,0,0.045238447,1,0,left,0.492927595,30,0.96010224,d,0,1,bottom,FALSE,60.08401695,4,714
428,2236.95098,1.076892488,65,1.577030159,95,1.610732738,97,1.960641545,118,1.994506257,120,3,1.994506257,right,1,1,0.045238447,1,1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
429,2238.968311,1.126468155,68,1.643241223,99,1.676304373,101,2.026304202,122,2.059791742,124,3,2.159984708,down,1,1,0.034513447,0,0,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
430,2241.148232,1.130727982,68,1.880141175,113,1.913926243,115,2.730123369,164,2.763982392,166,31,2.897168535,left,4,1,0.034513447,-1,-1,right,0.495837453,30,0.93000413,d,0,1,left,FALSE,60.08401695,4,714
431,2245.016589,1.01180327,61,1.79513977,108,1.828057854,110,2.578105356,155,2.611407438,157,27,2.71222618,down,3,0,0.034513447,0,1,left,0.495887515,30,0.81362917,d,0,1,right,FALSE,60.08401695,4,714
432,2248.584027,1.177435889,71,1.909949722,115,1.943220515,117,2.626714483,158,2.611407438,157,23,2.644008652,left,2,1,0.034513447,-1,-1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
433,2251.249792,1.094753268,66,1.827937818,110,1.861703544,112,2.49462231,150,2.52794089,152,20,2.545155983,left,3,1,0.034513447,-1,-1,bottom,0.494309422,30,0.894237629,s,0,1,bottom,TRUE,60.08401695,4,714
434,2254.730389,1.098272973,66,1.61498972,97,1.647903822,99,2.249182794,135,2.282765338,137,18,2.33357549,down,1,1,0.034513447,0,0,left,0.493011791,30,0.944257597,d,0,1,bottom,FALSE,60.08401695,4,714
435,2258.049629,1.079351218,65,1.812342347,109,1.844937303,111,2.211697684,133,2.245407659,135,4,2.362831078,left,2,1,0,-1,-1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
436,2260.43487,1.059684222,64,1.842844367,111,1.876306307,113,2.543311082,153,2.577177501,155,22,2.67753772,right,2,1,0.034513447,1,1,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
437,2263.133993,1.193406257,72,1.927986288,116,1.960540283,118,2.360609574,142,2.393370076,144,6,2.494316249,down,1,1,0.034513447,0,0,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
438,2265.649582,1.094977978,66,1.695120883,102,1.728416707,104,2.712825787,163,2.745486734,165,41,2.780247443,right,4,1,0.034513447,1,1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
439,2268.452609,1.157834884,70,1.824068817,110,1.859206129,112,2.774844153,167,2.745486734,165,37,2.774844153,left,3,1,0,-1,-1,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
440,2271.24971,1.045427342,63,1.744940034,105,1.778780852,107,2.679173839,161,2.711500849,163,36,2.745086806,down,4,1,0.034513447,0,0,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
441,2274.015123,1.147238224,69,1.629872945,98,1.663712626,100,2.346623484,141,2.379657621,143,23,2.413783452,left,3,1,0.034513447,-1,-1,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
442,2276.448973,1.095935984,66,1.512982004,91,1.545624177,93,2.045825563,123,2.379657621,143,12,2.062883074,left,2,1,0,-1,-1,right,0.496186181,30,0.862658705,d,0,0,right,TRUE,60.08401695,4,714
443,2279.417203,1.044335079,63,1.627103602,98,1.660964901,100,2.277545798,137,2.310851863,139,19,2.377528845,down,3,1,0,0,0,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
444,2281.815948,1.146149374,69,1.862489177,112,1.895618887,114,2.91186744,175,2.945782783,177,43,3.079076446,down,5,1,0.034513447,0,0,left,0.493028857,30,0.91021653,d,0,1,right,FALSE,60.08401695,4,714
445,2285.850515,1.127177558,68,1.84391672,111,1.877210838,113,2.360848507,142,2.945782783,177,11,2.377937875,right,2,1,0,1,1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
446,2288.250766,1.176696336,71,1.826906426,110,1.860450854,112,2.843908755,171,2.877244971,173,41,2.894505574,left,5,0,0.034513447,-1,1,bottom,0.492105554,30,0.975666423,s,0,1,bottom,TRUE,60.08401695,4,714
447,2292.167127,1.027877175,62,1.811469106,109,1.845151205,111,2.228641987,134,2.877244971,173,5,2.228641987,right,1,0,0.034513447,1,-1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
448,2294.417138,1.194557685,72,1.694674875,102,1.727631074,104,2.244308569,135,2.27691092,137,13,2.460921438,left,1,1,0.034513447,-1,-1,right,0.496146359,30,1.279647267,d,0,1,bottom,FALSE,60.08401695,4,714
449,2298.199497,1.194955337,72,1.594993907,96,1.628692504,98,1.945224136,117,1.978436903,119,1,2.111759579,down,1,1,0.034513447,0,0,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
450,2300.330993,0.997883171,60,1.598256475,96,1.631916956,98,2.68147897,161,2.7137599,163,45,2.832074197,down,5,1,0.023788447,0,0,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
451,2303.184033,0.994104054,60,1.710265227,103,1.743570722,105,2.710160551,163,2.743979752,165,40,2.877895209,down,5,1,0.023788447,0,0,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
452,2306.085375,1.109539782,67,1.509613054,91,1.543155207,93,2.593230357,156,2.743979752,165,45,2.593230357,right,4,1,0,1,1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
453,2308.699691,1.094893214,66,1.761940087,106,1.795076623,108,2.494936905,150,2.529335802,152,24,2.529335802,down,2,0,0.023788447,0,1,left,0.495052958,30,0.829229761,d,0,1,bottom,FALSE,60.08401695,4,714
454,2312.100502,1.127301575,68,1.627014287,98,1.660257774,100,2.292928506,138,2.326445627,140,20,2.4764549,left,3,1,0,-1,-1,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
455,2314.598068,1.046095785,63,1.628947365,98,1.662239777,100,2.37940276,143,2.413281694,145,25,2.413281694,left,3,1,0.023788447,-1,-1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
456,2317.035017,1.174954404,71,1.858136622,112,1.89169641,114,2.975015616,179,3.008172632,181,47,3.041837665,right,5,0,0.023788447,1,0,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
457,2320.099205,1.012686751,61,1.412007955,85,1.445279318,87,2.229024279,134,2.262570983,136,29,2.345934562,left,5,0,0.023788447,-1,0,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
458,2322.466229,0.995984795,60,1.612005338,97,1.645746033,99,2.511831145,151,2.546044016,153,34,2.546044016,down,4,0,0.023788447,0,1,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
459,2325.032846,0.994379964,60,1.528678737,92,1.561521159,94,2.494838487,150,2.528306685,152,38,2.561630954,left,5,1,0.023788447,-1,-1,right,0.498863932,30,1.281838052,d,0,1,left,FALSE,60.08401695,4,714
460,2328.918322,1.125731447,68,1.775664489,107,1.809460365,109,2.12579118,128,2.15908928,130,1,2.193025672,left,1,1,0.023788447,-1,-1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
461,2331.133593,1.094359598,66,1.560861818,94,1.594292469,96,2.494191663,150,2.527700251,152,36,2.61122767,right,4,1,0.023788447,1,1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
462,2333.76472,1.095864305,66,1.862351506,112,1.896147952,114,2.37940788,143,2.412475012,145,11,2.479806214,right,1,0,0.023788447,1,-1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
463,2336.268427,1.1421848,69,1.892426861,114,1.925158919,116,2.60869214,157,2.642150666,159,23,2.725668983,down,4,1,0.023788447,0,0,left,0.495768049,30,1.029284033,d,0,1,bottom,FALSE,60.08401695,4,714
464,2340.066204,1.061525141,64,1.512016034,91,1.545360783,93,1.96227482,118,1.995399979,120,7,2.028267432,right,1,1,0.023788447,1,1,bottom,0.498291063,30,0.948684676,d,0,1,left,FALSE,60.08401695,4,714
465,2343.083145,1.0781338,65,1.544576287,93,1.578224822,95,2.478717364,149,2.511226418,151,36,2.645602673,right,5,0,0.023788447,1,-1,bottom,0.494754292,30,1.096001975,s,0,1,bottom,TRUE,60.08401695,4,714
466,2346.868166,1.158713246,70,1.642238844,99,1.675196181,101,2.525024206,152,2.558803016,154,33,2.675724677,down,4,1,0,0,0,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
467,2349.566577,1.195322838,72,1.610995564,97,1.645134479,99,2.611653197,157,2.645163492,159,40,2.678881431,right,5,0,0.023788447,1,-1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
468,2352.270147,1.073107113,65,1.640222708,99,1.673185165,101,2.69062383,162,2.723102164,164,43,2.872646656,left,6,1,0.023788447,-1,-1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
469,2355.164815,1.063119731,64,1.729813894,104,1.763137594,106,2.396236698,144,2.429330568,146,20,2.447013286,right,3,1,0.029563447,1,1,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
470,2357.63275,1.045536569,63,1.612066209,97,1.645923526,99,2.628485998,158,2.661672028,160,41,2.779233686,right,5,0,0.029563447,1,0,left,0.494877172,30,0.895243421,s,0,1,left,TRUE,60.08401695,4,714
471,2361.349685,1.044607007,63,1.811122084,109,1.844679028,111,2.678448508,161,2.711625436,163,32,2.762353099,right,4,1,0,1,1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
472,2364.134183,1.092273489,66,1.709296412,103,1.742607596,105,2.127163335,128,2.711625436,163,5,2.127163335,left,1,1,0.029563447,-1,-1,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
473,2366.283516,1.010803166,61,1.694471783,102,1.728061153,104,2.528113832,152,2.560869214,154,30,2.595067294,down,3,1,0.029563447,0,0,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
474,2368.897265,1.114707552,67,1.797556402,108,1.831331799,110,2.164782702,130,2.197508502,132,2,2.314261772,right,2,1,0.029563447,1,1,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
475,2371.230293,1.014966282,61,1.414602649,85,1.447922936,87,2.381712441,143,2.414557707,145,38,2.464950865,down,5,1,0.029563447,0,0,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
476,2373.716273,1.16133866,70,1.695115763,102,1.728008816,104,2.760940552,166,2.795015753,168,44,2.911986907,right,6,1,0.029563447,1,1,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
477,2376.649143,1.078690172,65,1.761632888,106,1.794657354,108,2.878777553,173,2.912655349,175,47,3.045753315,down,5,1,0.029563447,0,0,left,0.496248189,30,0.813700281,s,0,1,left,TRUE,60.08401695,4,714
478,2380.549684,1.161757929,70,1.727956478,104,1.761793314,106,2.545087717,153,2.578107631,155,29,2.662264808,left,4,1,0.029563447,-1,-1,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
479,2383.235408,1.09162382,66,1.858937615,112,1.892054809,114,2.875622505,173,2.908719219,175,41,2.959178368,left,6,0,0.029563447,-1,0,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
480,2386.217835,1.010303683,61,1.743861992,105,1.776959845,107,2.776499615,167,2.908719219,175,42,2.794037836,down,5,0,0.029563447,0,1,left,0.496879654,30,1.32992039,d,0,1,right,FALSE,60.08401695,4,714
481,2393.545533,1.098272404,66,1.815453591,109,1.848218644,111,2.665461954,160,2.69827138,162,31,2.748708342,down,4,1,0.029563447,0,0,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
482,2396.316304,1.145068488,69,1.877726249,113,1.911541468,115,2.311688696,139,2.345829887,141,6,2.345829887,down,1,1,0.029563447,0,0,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
483,2398.685041,1.009157945,61,1.55924049,94,1.592106805,96,2.192858988,132,2.226112715,134,18,2.342804545,down,4,0,0.029563447,0,-1,right,0.498495862,30,0.84905889,s,0,1,right,TRUE,60.08401695,4,714
484,2401.917762,1.176464799,71,1.808955193,109,1.842678821,111,2.54260168,153,2.576004456,155,24,2.576004456,left,3,1,0.029563447,-1,-1,bottom,0.497012774,30,1.047886072,d,0,1,right,FALSE,60.08401695,4,714
485,2405.584053,1.143637168,69,1.877597112,113,1.91064604,115,2.893607302,174,2.927347427,176,41,3.010418599,down,6,0,0.029563447,0,-1,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
486,2408.616863,1.060923258,64,1.776971791,107,1.810391633,109,2.376628866,143,2.410407107,145,16,2.494302596,left,3,0,0.027088447,-1,0,right,0.496832437,30,0.831094573,s,0,1,right,TRUE,60.08401695,4,714
487,2411.982747,1.178891671,71,1.745215944,105,1.779074967,107,2.111538851,127,2.144721467,129,2,2.195419549,left,1,0,0.027088447,-1,0,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
488,2414.199079,1.113119219,67,1.912323119,115,1.945142216,117,2.645274425,159,2.679162462,161,24,2.763319069,down,4,1,0.027088447,0,0,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
489,2416.983902,1.093224668,66,1.609831621,97,1.643221312,99,2.710028001,163,2.743821033,165,46,2.844301856,left,7,1,0.027088447,-1,-1,bottom,0.494979002,30,0.879976767,d,0,1,left,FALSE,60.08401695,4,714
490,2420.75298,1.073470064,65,1.690120365,102,1.723147106,104,2.522680391,152,2.556688463,154,30,2.608103342,left,4,1,0.027088447,-1,-1,right,0.494905616,30,0.895093235,d,0,1,bottom,FALSE,60.08401695,4,714
491,2424.299145,1.128909819,68,1.928766801,116,1.962225327,118,2.645893944,159,2.556688463,154,23,2.645893944,left,3,0,0.027088447,-1,1,bottom,0.493813353,30,0.876888847,d,0,1,right,FALSE,60.08401695,4,714
492,2427.864219,1.180388982,71,1.880431876,113,1.913603684,115,2.413561017,145,2.447424591,147,12,2.599044952,right,3,1,0.027088447,1,1,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
493,2430.485539,1.091488425,66,1.857592766,112,1.891244145,114,2.80751022,169,2.840902756,171,37,2.940740737,down,2,0,0.027088447,0,1,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
494,2433.446972,1.181796409,71,1.581488527,95,1.61477013,97,1.915011679,115,1.94776763,117,0,2.18232263,left,1,0,0.027088447,-1,1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
495,2435.650167,1.176878949,71,1.893671017,114,1.927225686,116,2.92675294,176,1.94776763,117,42,2.92675294,down,5,1,0.027088447,0,0,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
496,2438.596483,1.198589388,72,1.998694973,120,2.032033464,122,2.865752882,172,2.899518039,174,32,2.899518039,left,3,1,0.027088447,-1,-1,right,0.495392583,30,1.327696041,d,0,1,left,FALSE,60.08401695,4,714
497,2442.86473,1.04607246,63,1.812548284,109,1.846112624,111,2.931562881,176,2.899518039,174,47,2.931562881,down,5,0,0.027088447,0,1,left,0.493691611,30,0.911288313,d,0,1,right,FALSE,60.08401695,4,714
498,2446.751663,1.158432784,70,1.558528812,94,1.591449741,96,2.008790444,121,2.04141043,123,7,2.491781857,left,1,1,0.027088447,-1,-1,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
499,2449.263049,1.065464115,64,1.782045695,107,1.815866603,109,2.63283514,158,2.665700317,160,31,2.73284208,right,4,1,0.027088447,1,1,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
500,2452.018473,1.092056174,66,1.642684851,99,1.675490864,101,2.559212046,154,2.592898127,156,35,2.625359394,right,4,1,0.027088447,1,1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
501,2454.664141,1.163793976,70,1.830825489,110,1.864108799,112,2.36430222,142,2.397417708,144,12,2.414430846,down,2,1,0.027088447,0,0,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
502,2457.100192,1.010916375,61,1.610480721,97,1.64342156,99,2.227024072,134,2.397417708,144,17,2.227024072,down,2,1,0.028738447,0,0,left,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
503,2459.351801,1.107866685,67,1.658045941,100,1.691217748,102,2.475119154,149,2.508232365,151,29,2.559095993,left,2,1,0,-1,-1,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
504,2461.936603,1.189629984,71,1.972798094,118,2.006010292,120,2.773648922,166,2.508232365,151,28,2.790516424,left,4,1,0.028738447,-1,-1,right,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
505,2464.751049,1.192637691,72,1.676465937,101,1.709627504,103,2.125672851,128,2.158820196,130,7,2.209074546,right,2,0,0.028738447,1,-1,bottom,NA,NA,NA,NA,NA,NA,NA,NA,60.08401695,4,714
